RAD1_cam1_X,RAD1_cam1_Y,RAD1_cam2_X,RAD1_cam2_Y,RAD2_cam1_X,RAD2_cam1_Y,RAD2_cam2_X,RAD2_cam2_Y,RAD3_cam1_X,RAD3_cam1_Y,RAD3_cam2_X,RAD3_cam2_Y,MCIII1_cam1_X,MCIII1_cam1_Y,MCIII1_cam2_X,MCIII1_cam2_Y,MCIII2_cam1_X,MCIII2_cam1_Y,MCIII2_cam2_X,MCIII2_cam2_Y,MCIII3_cam1_X,MCIII3_cam1_Y,MCIII3_cam2_X,MCIII3_cam2_Y
480.456756741,85.8313450268,572.972670097,73.2893547863,485.590918672,108.676612458,560.758745904,98.2651723705,482.946147266,143.430807271,572.32094221,132.670578645,674.518778721,647.54515028,779.785705566,699.785705566,695.938743053,648.401961677,763.017773746,702.757163884,702.82283486,662.998456806,793.901846888,722.682651492
480.605195293,86.1959349298,572.905097239,73.3660210215,485.613136817,108.760996863,560.830712842,98.4851368866,482.94042971,143.371125019,572.304660219,132.658499102,674.883771853,647.382680654,778.656767647,699.690680685,696.160777815,648.525539212,762.709592281,702.856202795,702.985224076,663.243655342,793.936296427,723.385220006
480.42801684,85.464353362,573.08719157,73.379526351,485.823730779,108.689862025,560.827362605,98.2338633781,483.016121122,143.280395468,572.287134903,132.738693762,675.03289578,647.655743692,778.388430901,699.959779505,696.317163365,648.861246996,762.572103004,703.090579774,703.310013087,663.507031403,793.338989354,723.313274539
480.626119971,85.822366869,573.026035255,73.4170812845,485.774586581,108.385613791,560.767093092,98.4683998289,482.984318434,143.667781103,572.382095194,132.855522551,675.392955063,648.038606958,778.42902331,700.5406244,696.609640931,648.961821063,762.333252734,703.430941312,703.497589329,663.432415096,793.193651197,723.638692839
480.356604947,86.1117028702,573.0810476,73.4454848974,485.718203521,108.620446278,560.780543562,98.5669038392,482.993686762,143.423278196,572.416609492,132.596396569,675.553770131,648.128911219,778.19771289,700.883290871,696.947878547,649.046565354,762.095943938,703.416497314,703.682000111,663.697084609,792.827751683,723.980541898
480.753492341,85.6697997047,572.922941487,73.4517891081,485.706334589,108.511950631,560.68975506,98.3096444547,482.959307579,143.560623381,572.355479968,132.694620872,675.857073382,648.320649058,777.941173219,701.091884463,696.938152674,649.167646727,761.791394852,703.798420909,703.858332838,663.959727118,792.574101076,724.146175888
480.564328687,85.8407796436,573.030222044,73.4055265131,485.693704771,108.699022952,560.6960536,98.3616470308,482.953015059,143.320873747,572.333840932,132.564485801,676.062404792,648.795659016,777.630773924,700.991456701,697.480734548,649.481755106,761.462968594,703.95676974,704.212436602,664.092718666,791.852278571,724.32406149
480.68631369,85.83647587,572.970325846,73.6968163268,485.77006346,108.36418774,560.86858416,98.4322207355,482.97828351,143.570898303,572.482301116,132.512810871,676.212090318,648.798925772,777.29194337,701.54988339,697.620696663,649.524788677,761.140890342,704.135748427,704.613822154,664.752004829,791.635153665,724.53833996
480.523448106,85.8286017994,573.073326849,73.4735776268,485.876907685,108.89474411,560.880531187,98.4342783809,482.917189365,143.671186702,572.443826463,132.593355716,676.587829171,649.36121758,777.223617116,701.868806631,697.900933318,649.94379003,760.803715472,704.562849066,704.905042924,664.837798214,791.401894148,725.094289399
480.685630225,85.3293815693,573.100825498,73.3858431682,485.864866352,108.632961064,560.880237437,98.3158225823,482.92023263,143.398946575,572.464714731,132.617175381,676.805943829,649.477548338,776.877552103,702.324846925,698.121736438,650.00371526,760.237779945,704.675247743,704.837354043,665.07135764,790.879777007,725.291272488
480.623635676,85.6441582958,573.127190377,73.3432996232,485.804673804,108.47877126,560.874862084,98.3987892026,482.87507486,143.261570105,572.320425285,132.532975586,677.141981185,649.785466239,776.658970443,702.54282953,698.31921442,650.080065964,760.211266281,704.94182686,705.483147375,665.104878244,790.426168804,725.594564336
480.786021528,85.5590768703,572.931617995,73.3348264037,485.834150289,108.699744323,560.697382865,98.5244985395,483.085249803,143.429825545,572.412246043,132.550875727,677.221761958,649.889870297,776.390528662,702.910406977,698.472693535,650.496640486,759.834263957,705.275151397,705.43023806,665.658206258,790.32910271,726.064754904
480.648922367,85.8247309859,572.92586787,73.5064356035,486.168857034,108.342334363,560.831987734,98.2942322103,482.939407343,143.316379744,572.450468302,132.504372276,677.658177931,650.385487721,775.833969604,703.315723438,698.581324653,650.761914719,759.589871635,705.663722839,705.935971595,665.817780911,790.035327026,726.270424645
480.751115024,85.8074169835,573.267665334,73.3360464375,485.922292299,108.43992651,560.89450582,98.5160695169,482.867027661,143.254136728,572.473081755,132.628694077,677.634014324,650.294056733,775.661476314,703.500794971,698.944123955,650.832783547,759.425798918,705.829454986,706.277009861,666.127182199,789.85924337,726.599739778
480.78380514,85.8772134137,573.037605363,73.3684875239,485.770842111,108.627896823,560.928264716,98.4463646077,483.146352619,143.391916897,572.447882414,132.661327374,678.095113675,650.60203722,775.488893821,703.81002261,699.172881277,651.228973231,759.015016235,706.104349748,706.479503382,666.252256617,789.309968657,726.893504514
480.935971514,85.7203456678,573.176169931,73.3806044407,485.759691392,108.688584794,560.86573509,98.3613954537,483.087352447,143.396241691,572.413994356,132.600356664,678.073627881,650.767866478,775.232694684,704.132926896,699.362997603,651.360510459,758.608248794,706.398412967,706.541349031,666.562295609,789.076687815,727.201467101
480.578569447,86.1638529388,573.109023377,73.4009058739,485.860924947,108.493459853,560.961508013,98.4334706148,483.1855844,143.354087952,572.514564671,132.66104289,678.667005723,651.196170151,775.5,704.5,699.543324712,651.477098193,758.379096453,706.598285063,706.943004931,666.71366039,788.814762725,727.281135025
480.79254386,85.7325953118,573.269498512,73.2834275432,485.944750379,108.806734576,561.087176222,98.4180121136,483.110954761,143.527063025,572.472414691,132.672048469,678.809392088,651.267356646,774.663926868,704.891610298,699.733350644,651.939553908,758,707,707.048761468,666.949402859,788.241205924,727.626975119
481.096954653,86.2436953691,573.024980761,73.2969717909,486.053895185,108.430845369,560.687733481,98.3649963342,483.163765803,143.340501492,572.5054355,132.691782049,678.95100861,651.510415488,774.587251498,705.277841175,700.060232213,651.890232637,757.839104769,707.150721659,707.415751348,667.058632939,788.013017559,728.080894724
480.794399704,86.0532852616,573.240296248,73.4614506656,486.020811599,108.777813743,561.076651071,98.4244899195,482.935662721,143.373998761,572.515985572,132.696668255,679.113286166,651.844901472,774.00159913,705.526483456,700.216208018,652.179423573,757.557798608,707.598154851,707.698242641,667.563707833,787.538823089,728.386075903
480.866534941,85.7771883327,573.149408957,73.3375913035,486.209885515,108.784211101,561.054278727,98.2721723459,483.099858636,143.314042986,572.455373418,132.695097818,679.14890855,652.268755532,773.645678623,705.900577037,700.362625812,652.306521229,757.389866197,707.929915673,707.708787233,667.741156273,787.260661324,729.047277828
480.808679448,85.91869834,573.133526016,73.3676975321,486.25303888,108.561469909,560.894441029,98.3340070308,483.219087724,143.452917935,572.595678225,132.707107191,679.308709386,652.491070793,773.333068109,706.242502375,700.512832744,652.719363189,756.772559154,708.080007899,707.947994216,667.985433916,786.877818932,729.447594753
480.5,85.5,573.276913538,73.3387160137,485.934196922,108.97776461,560.822894229,98.4254165972,483.157431015,143.563565394,572.593745968,132.528649482,679.717614877,652.718347114,773.051936476,706.503658658,700.654623067,652.84131981,756.441451622,708.517547839,708.270488079,668.322549916,786.554441293,729.619936379
480.889207632,85.7153976465,573.287076395,73.2490345416,486.125445446,108.390655857,560.922111395,98.2372351462,483.06687634,143.541246358,572.681156189,132.522016696,679.832394589,652.975532462,772.681895292,707.141021278,700.897864693,653.132733479,756.151348064,708.699304351,708.542727682,668.784167484,786.444775894,730.277690954
481.029706554,85.9559649994,573.268554942,73.0809734555,486.09923846,108.47173942,560.971214102,98.4055109664,483.189489042,143.372441696,572.608689535,132.575460642,680.332334158,653.536619066,772.501637933,707.468577459,701.287860864,653.580787098,755.830428219,709.09538621,708.657934447,668.880735573,785.845834183,730.428479393
480.919376227,85.6298117036,573.270080407,73.412349071,486.056624256,108.54327401,560.966414725,98.3875109668,483.276401648,143.440451987,572.612104683,132.59697062,680.509459483,653.532677944,772.124682556,707.753552234,701.492444805,653.941679364,755.547906175,709.386199376,709.01290549,669.389553413,785.53860119,730.721981674
480.76168986,85.6556760463,573.352546777,73.2528876057,486.187571376,108.520650499,560.983797983,98.3073706689,483.206992035,143.245136009,572.703592123,132.642660427,680.740533076,654.167641287,771.893390208,708.162497054,701.662371715,654.036518373,755.063809865,709.904741213,709.147507426,669.40497502,785.182868643,731.30503229
480.743360215,85.9768101709,573.275383717,73.1724139587,486.234985686,108.887523145,560.964726818,98.3471056481,483.185166945,143.399917541,572.673344002,132.554370123,680.989144767,654.336341366,771.521593715,708.485295834,701.687868864,654.513624834,754.886399738,710.242900985,709.484570399,670.162721486,784.419119185,731.560897116
480.948662216,85.6354106746,573.216560711,73.1994502883,485.784713904,108.253847527,561.142456695,98.3518964247,483.347492933,143.342207827,572.545046319,132.766026522,681.184132893,654.674056855,771.107072941,708.795486797,702.00625423,654.733765453,754.588402969,710.481261878,709.638220661,670.217559995,784.316035785,731.950910059
481.015895511,85.6864815239,573.197534253,73.4651843094,486.113439878,108.757897066,561.10229394,98.2967371724,483.364480559,143.286572373,572.674704132,132.572198817,681.434050888,654.832419981,770.914130235,709.598800431,702.276245568,654.915463283,754.264523936,710.800854768,709.863046528,670.52368371,784.042075116,732.333186602
480.84279058,85.4835275188,573.362797973,73.1993966177,486.087093635,108.528572123,560.962943569,98.5226628421,483.435922993,143.543166249,572.615039896,132.626599917,681.614178,655.238972882,770.261937996,709.483168826,702.595062263,655.304514379,753.983784985,711.2893799,709.974846539,670.85051862,783.386285405,732.946329648
480.982174737,85.8246992396,573.339458147,73.2947404079,486.132680409,108.547006294,560.981090764,98.4817596106,483.220092204,143.314275577,572.575237258,132.6493734,681.784910396,655.386238147,770.3176046,710.20059067,702.694793962,655.404423973,753.629113776,711.479828931,710.671997518,671.215711611,783.112873196,733.165902249
480.972937424,85.7688833664,573.386413094,73.2801378829,486.10447118,108.560085995,561.177612852,98.501597914,483.428184709,143.26873853,572.660487705,132.712126382,682.071086029,655.883381149,769.973702045,710.639279696,702.953209234,655.858609046,753.101734138,711.906328652,710.735820018,671.627718712,782.793791356,733.620284108
480.844992475,85.4167491177,573.298260844,73.4063060926,486.181041124,108.404627691,561.044664803,98.386698743,483.269475283,143.453852039,572.65142174,132.63510807,682.081460574,656.057485044,769.6278112,710.902442068,702.96069996,655.947669056,752.729549312,712.075975366,710.758701282,671.816117305,782.115911914,733.904427999
480.835306385,85.7392099038,573.37671283,73.3313628642,485.886524789,108.672219377,560.982398646,98.4265724379,483.126011153,143.245419796,572.574655533,132.609503656,682.278089782,656.518039806,769.175642535,711.390227118,703.218020316,656.354676588,752.347209151,712.40381989,711.039368997,672.120748943,782.11959608,734.607270751
481.060143361,85.9158638477,573.323365853,73.356194127,486.312181836,108.670459509,561.003681908,98.4366096682,483.567570116,143.325939793,572.613489597,132.616722898,682.585082686,657.115397773,768.817100536,711.73742104,703.409788027,656.444338962,751.906851865,712.754730446,711.275099229,672.322286551,781.508790271,734.843910933
480.760313374,85.7327819497,573.461248696,73.2587981641,486.209688816,108.540056595,561.064538811,98.3025482074,483.283677744,143.311740661,572.656917293,132.669972094,682.631213287,657.252281762,768.406738285,712.139390377,703.431146301,657.113969834,751.602234426,713.246966717,711.408548978,672.840442468,781.233890528,735.276089422
481.098435964,85.79480682,573.285450419,73.4387874003,486.056450369,108.302440974,560.999875553,98.486865846,483.476211723,143.081264985,572.687930674,132.719300692,682.839156155,657.555025574,768.010671588,712.281801472,703.917631079,657.265893851,751.353623256,713.780489283,711.674553489,673.193523122,780.710288032,735.57343874
480.993838078,85.8615776473,573.437136497,73.4599573576,486.21732655,108.366457442,560.943328884,98.4016434201,483.324907916,143.40016,572.648669509,132.666079579,682.981815626,657.952488944,767.847395437,713.110987981,703.857296947,657.685326319,750.844171061,714.019206969,712.014081766,673.752407124,780.250305786,736.212254478
481.005005651,85.9249544626,573.164771237,73.2467870519,486.117731126,108.719553874,561.091166144,98.3591942161,483.445912338,143.585680687,572.753949062,132.674365605,683.314921256,657.960043984,767.500564242,713.262980989,704.136149436,657.94244342,750.451072056,714.554543361,712.172811716,674.132952265,779.867958474,736.400029849
481.058646844,85.7505370583,573.459647576,73.430314822,486.250459695,108.674478918,560.956636388,98.2809329209,483.359745551,143.497142736,572.655354633,132.806473387,683.513558432,658.620507138,767.174433054,713.924654904,704.333215536,658.205913605,750.06972405,714.874542683,712.470995429,674.414038134,779.376313027,737.082460932
480.982422867,85.7076523639,573.250889734,73.537112,486.128570321,108.398333186,561.023555601,98.5222394545,483.425424477,143.298594869,572.774519939,132.64391624,683.786361463,658.972924873,766.704419134,714.18468321,704.358919074,658.532039298,749.679980865,715.213720081,712.557200316,674.738842917,779.035718461,737.668783255
481.134580937,85.8369425525,573.294296817,73.4305977581,486.388982351,108.731841321,561.113967159,98.4010929165,483.411345018,143.39495664,572.74247424,132.680463068,683.99937128,659.40630342,766.404313585,714.725525065,704.583726906,658.790052937,749.351385073,715.545114499,712.698315804,674.966315454,778.41693492,737.929531422
